-0.570,0.502,1.000
1.020,0.720,-1.000
-1.150,-0.659,1.000
-0.639,-1.370,-1.000
-0.162,-0.022,1.000
-2.000,0.403,-1.000
-0.899,0.062,1.000
0.680,0.702,-1.000
-0.372,1.540,-1.000
0.781,0.911,-1.000
0.160,-0.616,1.000
-0.693,0.953,-1.000
0.451,-1.230,-1.000
-0.283,1.880,1.000
-1.160,-0.285,1.000
-0.642,-1.350,-1.000
0.269,1.620,1.000
0.923,0.246,-1.000
-1.640,0.143,1.000
0.003,-0.125,1.000
0.447,-1.180,-1.000
-1.930,0.525,-1.000
1.190,-0.319,1.000
0.355,0.562,1.000
-0.533,-0.402,1.000
-0.394,1.600,-1.000
0.725,-0.990,1.000
0.364,1.980,1.000
0.897,0.294,-1.000
-0.446,-1.530,-1.000
-0.307,0.938,-1.000
0.942,0.248,-1.000
-0.580,-0.579,1.000
0.093,-1.020,-1.000
0.513,0.741,-1.000
0.547,1.150,-1.000
0.196,1.080,-1.000
0.016,-1.130,-1.000
0.510,-1.150,-1.000
1.750,-1.030,-1.000
-1.390,-0.474,1.000
0.812,-0.150,1.000
-0.145,-1.390,-1.000
0.820,-0.514,1.000
0.740,1.350,1.000
-1.190,0.814,-1.000
-1.580,-1.260,1.000
1.110,0.989,-1.000
-2.120,-0.575,1.000
0.244,1.840,1.000
-1.610,-0.364,1.000
1.970,0.041,-1.000
0.501,0.055,1.000
1.570,0.171,-1.000
1.680,0.113,-1.000
1.090,0.155,-1.000
-0.978,-1.050,1.000
-0.813,-0.570,1.000
1.500,-0.993,-1.000
1.350,-0.461,-1.000
0.043,-1.180,-1.000
0.157,0.956,-1.000
-0.087,-0.948,-1.000
-0.576,-0.463,1.000
-0.587,1.010,-1.000
-1.570,-0.205,1.000
0.735,0.571,-1.000
-0.075,0.267,1.000
-1.100,-1.130,-1.000
0.178,1.490,-1.000
-0.140,-0.694,1.000
1.230,-0.146,1.000
-1.750,-1.630,1.000
0.171,2.110,1.000
0.560,-1.050,-1.000
2.470,1.120,1.000
-0.607,-0.894,-1.000
0.722,0.368,-1.000
-0.851,-1.260,-1.000
0.073,-1.460,-1.000
0.001,0.282,1.000
0.969,0.921,-1.000
0.009,-0.918,-1.000
0.805,1.210,-1.000
1.080,-0.996,1.000
1.290,-0.391,-1.000
0.838,1.500,-1.000
-1.040,1.270,-1.000
-0.189,-1.240,-1.000
-0.655,-1.440,-1.000
-0.266,-1.200,-1.000
-0.890,-1.170,-1.000
-1.440,-0.075,1.000
-0.113,0.626,1.000
1.980,1.270,1.000
-0.892,1.020,-1.000
1.050,0.899,-1.000
0.823,1.040,-1.000
-0.803,-1.210,-1.000
-1.920,-1.170,1.000
-1.150,-0.508,1.000
-0.651,1.120,-1.000
-0.218,-0.882,-1.000
-1.030,1.180,-1.000
2.230,0.895,1.000
2.130,1.160,1.000
0.901,-0.952,1.000
-0.187,-0.267,1.000
-1.840,-0.284,1.000
1.030,1.610,-1.000
0.472,1.370,-1.000
-1.410,-0.214,1.000
1.270,0.589,-1.000
-0.836,-1.360,-1.000
1.630,0.054,-1.000
0.073,-1.010,-1.000
0.508,-0.331,1.000
0.611,0.978,-1.000
-1.290,-0.264,1.000
1.800,1.320,1.000
1.290,0.337,-1.000
-0.322,-1.120,-1.000
-0.462,-0.187,1.000
1.570,-0.566,-1.000
1.270,-0.573,1.000
1.310,0.151,-1.000
-1.150,0.771,-1.000
-1.590,-0.766,1.000
-0.439,0.331,1.000
1.120,-0.756,1.000
-0.069,1.720,-1.000
2.340,-1.250,-1.000
-0.028,-1.420,-1.000
1.130,0.429,-1.000
-0.364,1.700,1.000
1.520,-1.340,1.000
-0.129,-1.690,-1.000
1.850,1.610,1.000
1.170,0.511,-1.000
1.000,0.654,-1.000
-0.037,-0.144,1.000
1.220,-1.460,1.000
-1.190,1.140,-1.000
1.540,-0.749,-1.000
0.156,0.152,1.000
0.408,-0.664,1.000
0.923,-1.020,1.000
-1.280,0.213,1.000
-1.690,-0.542,1.000
-1.760,-0.632,1.000
-0.872,0.663,-1.000
-0.473,0.085,1.000
-0.581,-1.340,-1.000
-0.826,0.682,-1.000
-0.223,-1.280,-1.000
1.050,-2.080,1.000
0.445,0.048,1.000
0.478,0.460,1.000
1.250,-0.202,-1.000
1.570,-0.091,-1.000
1.460,-0.509,1.000
1.290,-0.151,-1.000
1.470,1.390,1.000
-0.558,-1.730,-1.000
0.491,0.194,1.000
0.370,-0.051,1.000
0.017,-1.220,-1.000
0.434,2.190,-1.000
0.440,0.900,-1.000
1.050,-0.655,1.000
0.584,0.679,-1.000
-0.473,-1.550,-1.000
-0.061,0.299,1.000
0.387,-0.798,-1.000
-0.895,-1.070,1.000
1.350,-0.250,-1.000
-1.230,-0.703,1.000
-0.214,1.760,-1.000
-0.912,-0.484,1.000
1.180,-0.335,1.000
-0.400,-1.370,-1.000
-0.030,-1.090,-1.000
-1.830,-0.964,1.000
1.150,-0.451,1.000
0.497,1.270,-1.000
1.200,-0.598,1.000
-1.660,-0.735,1.000
0.603,-1.000,-1.000
0.166,-0.330,1.000
0.939,-0.351,1.000
-1.130,0.928,-1.000
-0.204,-1.540,-1.000
1.170,-0.567,1.000
1.420,-0.320,1.000
0.582,0.232,-1.000
0.054,-1.320,-1.000
0.990,1.020,-1.000
0.576,1.700,1.000
-1.370,-0.213,1.000
1.600,-0.183,-1.000
0.388,0.484,1.000
-0.718,-1.250,-1.000
0.177,-1.370,-1.000
0.598,0.855,-1.000
1.230,-0.615,1.000
0.068,-0.760,-1.000
2.340,1.180,1.000
0.758,-1.450,-1.000
0.908,-0.506,1.000
0.260,1.910,-1.000
1.180,1.250,1.000
-1.770,0.457,-1.000
-2.140,-1.430,1.000
0.318,1.820,1.000
-0.235,-0.617,1.000
-0.448,-0.354,1.000
-0.777,-1.330,-1.000
0.729,1.490,1.000
-0.992,1.400,-1.000
-0.102,1.570,1.000
0.713,2.040,1.000
-0.269,1.600,-1.000
1.130,-0.012,-1.000
0.184,1.700,1.000
0.215,-1.660,-1.000
0.098,0.465,1.000
-0.544,-0.773,-1.000
-1.530,0.658,-1.000
-1.590,-0.680,1.000
-0.760,-0.862,-1.000
0.856,0.669,-1.000
0.320,0.282,1.000
0.121,1.720,-1.000
0.402,-0.390,1.000
0.262,-0.673,-1.000
-0.856,-0.235,1.000
-1.150,0.406,1.000
-0.203,-1.080,-1.000
1.180,0.913,-1.000
-0.897,-0.972,-1.000
0.112,0.029,1.000
0.281,-0.400,1.000
-1.080,-0.952,-1.000
0.824,-0.673,1.000
-0.914,-0.522,1.000
0.424,0.053,1.000
-0.563,-0.164,1.000
-0.148,-1.370,-1.000
-0.031,-1.010,-1.000
0.667,1.920,1.000
-1.590,0.913,-1.000
0.599,1.140,-1.000
-0.110,-0.372,1.000
1.660,0.239,-1.000
0.151,0.322,1.000
-0.391,-0.547,1.000
-0.314,0.019,1.000
0.580,1.170,-1.000
1.290,0.044,-1.000
0.565,1.560,1.000
0.152,-0.964,-1.000
0.303,-1.180,-1.000
0.245,-0.681,-1.000
0.309,-0.689,1.000
0.440,1.160,-1.000
1.070,0.441,-1.000
-0.027,0.739,1.000
-0.626,-1.180,-1.000
-0.122,-1.140,-1.000
-0.232,-0.843,1.000
-0.625,-1.140,-1.000
0.409,-1.150,-1.000
0.808,-0.831,1.000
-0.391,1.030,-1.000
-0.278,-1.090,-1.000
-0.082,1.640,-1.000
-1.460,0.083,1.000
-0.613,1.100,-1.000
-0.276,-1.190,-1.000
2.620,1.120,1.000
1.190,0.113,1.000
-1.870,-1.260,1.000
1.550,-0.466,-1.000
-0.220,-1.380,-1.000
-0.618,-1.200,-1.000
1.320,0.093,-1.000
0.614,-1.460,-1.000
0.533,0.541,1.000
0.816,0.762,-1.000
-1.750,-1.270,1.000
0.866,0.612,-1.000
2.000,1.280,1.000
1.150,-1.560,1.000
-0.391,1.100,-1.000
0.383,-0.987,-1.000
0.899,-0.235,1.000
-1.060,0.917,-1.000
-0.258,-1.060,-1.000
-1.020,-1.190,-1.000
0.961,0.454,-1.000
-0.369,-0.965,-1.000
-0.819,-0.943,-1.000
0.753,0.781,-1.000
-0.633,-0.698,1.000
-2.140,-1.590,1.000
1.090,-0.384,1.000
2.120,1.070,1.000
-1.130,-1.080,1.000
-1.610,-0.363,1.000
-1.780,-0.378,1.000
1.310,1.070,-1.000
-0.416,0.246,1.000
-0.651,0.369,1.000
0.059,-0.378,1.000
0.564,-1.130,1.000
2.340,1.640,1.000
-1.300,0.577,-1.000
-1.490,0.228,1.000
-0.536,-0.814,-1.000
-1.550,-1.470,1.000
0.941,1.460,-1.000
1.620,0.056,-1.000
-0.279,-0.093,1.000
-0.901,-1.130,-1.000
-1.020,-0.469,1.000
1.220,0.423,-1.000
0.823,-0.248,1.000
-1.510,-0.193,1.000
0.550,0.857,-1.000
0.524,-0.648,1.000
-0.487,-0.536,1.000
-0.978,0.931,-1.000
0.097,-1.400,-1.000
-0.818,0.654,1.000
1.390,-0.376,-1.000
0.038,0.167,1.000
-0.566,-1.330,-1.000
0.604,-0.709,1.000
0.712,1.490,1.000
0.388,1.640,-1.000
-0.672,1.350,-1.000
-0.644,-0.780,-1.000
-0.974,1.050,-1.000
1.200,-0.754,1.000
-1.020,1.530,-1.000
0.670,1.150,-1.000
-0.003,-1.020,-1.000
-0.343,-1.390,-1.000
-0.254,0.403,1.000
-0.138,-0.052,1.000
-0.356,-1.160,-1.000
0.242,0.347,1.000
-1.190,1.230,-1.000
-0.928,1.550,-1.000
-0.030,0.617,1.000
0.226,-1.020,-1.000
-0.259,0.496,1.000
0.578,-0.622,1.000
-1.530,-1.210,1.000
-1.060,1.030,-1.000
1.330,0.335,-1.000
-1.270,-0.273,1.000
1.030,0.805,-1.000
-1.390,-0.118,1.000
-0.927,-0.595,1.000
1.660,0.672,-1.000
-0.900,0.858,-1.000
0.229,1.630,-1.000
-0.374,-1.080,-1.000
1.050,-0.960,1.000
1.000,-0.035,-1.000
0.996,1.040,-1.000
0.325,0.213,1.000
-1.200,0.400,1.000
1.220,-0.159,-1.000
-0.501,-1.430,-1.000
-0.524,-1.090,-1.000
-0.026,-1.350,-1.000
0.883,-1.000,1.000
-0.325,0.969,1.000
1.250,-1.620,1.000
1.250,-0.350,-1.000
-0.255,-0.142,1.000
-0.084,1.000,1.000
1.300,-0.028,-1.000
-0.481,-0.904,-1.000
-1.510,0.384,-1.000
-0.034,-1.660,-1.000
-1.390,0.862,-1.000
0.553,-0.172,1.000
0.942,1.830,1.000
2.220,1.310,1.000
0.162,-0.791,-1.000
-1.980,-0.880,1.000
0.377,1.720,1.000
1.300,1.040,-1.000
1.180,0.585,-1.000
-1.210,1.000,-1.000
0.335,1.990,-1.000
1.530,0.228,-1.000
-0.541,-0.650,1.000
1.520,-1.120,1.000
-0.961,0.755,-1.000
0.894,-0.992,1.000
0.177,-1.070,-1.000
0.838,0.603,-1.000
0.072,1.800,-1.000
-0.018,-1.210,-1.000
1.470,-1.290,1.000
0.514,1.270,-1.000
0.439,-1.090,-1.000
-0.024,0.000,1.000
-0.260,1.360,-1.000
-0.804,0.687,-1.000
1.940,1.250,1.000
-1.370,0.648,-1.000
0.545,-0.165,1.000
1.560,-0.177,-1.000
-0.734,0.881,-1.000
1.260,0.090,-1.000
0.292,-0.159,1.000
-0.127,-1.330,-1.000
-1.010,0.357,1.000
-0.599,-0.965,-1.000
-0.652,-1.540,-1.000
-0.654,-0.999,-1.000
2.060,-0.893,-1.000
-0.094,1.680,-1.000
-0.323,-0.264,1.000
-1.060,-1.070,-1.000
-0.914,1.070,-1.000
-1.800,-1.250,1.000
0.328,1.710,1.000
-0.892,1.250,-1.000
1.390,-0.631,1.000
-0.440,1.220,-1.000
1.230,-0.008,-1.000
1.160,0.703,-1.000
1.320,-1.480,1.000
-0.977,0.639,1.000
-1.300,-0.829,1.000
-1.530,0.132,1.000
-0.709,-0.942,-1.000
-1.230,-0.806,1.000
1.290,-1.190,1.000
0.290,0.591,-1.000
-0.936,1.810,-1.000
-1.100,0.737,-1.000
0.134,-1.180,-1.000
0.396,1.810,1.000
-0.070,-1.200,-1.000
-1.580,-0.798,1.000
-0.151,1.660,-1.000
-0.116,-1.230,-1.000
-0.451,0.775,1.000
0.289,0.598,1.000
-1.340,-1.050,1.000
-0.561,0.473,1.000
0.745,0.681,-1.000
-0.314,-0.984,-1.000
-0.226,-1.060,-1.000
0.252,0.258,1.000
0.673,2.520,-1.000
-0.800,1.660,-1.000
-2.130,-1.850,1.000
1.030,0.548,-1.000
-0.077,1.870,1.000
0.866,-0.807,1.000
1.680,-0.293,-1.000
-0.539,-1.390,-1.000
0.240,-1.140,-1.000
-1.570,-0.561,1.000
0.551,0.921,-1.000
-0.124,-1.120,-1.000
-1.570,0.629,-1.000
-1.030,-1.090,-1.000
-0.141,-0.797,-1.000
0.412,-0.124,1.000
-0.872,-0.461,1.000
0.479,-0.821,-1.000
0.800,1.560,-1.000
1.250,-1.250,1.000
-0.048,-1.240,-1.000
-1.110,0.002,1.000
-0.835,-1.060,-1.000
-0.583,-1.050,-1.000
-0.639,1.250,-1.000
0.929,-0.902,1.000
-1.530,0.025,1.000
-1.600,-0.541,1.000
0.669,0.980,-1.000
-1.860,-1.570,1.000
0.917,0.525,-1.000
0.552,0.942,-1.000
-0.511,1.530,-1.000
1.090,1.030,-1.000
-0.494,-1.220,-1.000
0.824,0.587,1.000
1.630,-0.539,-1.000
0.017,-1.260,-1.000
-1.650,-0.723,1.000
0.295,-1.360,-1.000
-1.140,0.693,-1.000
-1.430,0.707,-1.000
-1.190,0.309,-1.000
-0.072,-0.428,1.000
0.443,1.540,-1.000
0.709,0.872,-1.000
-1.340,0.717,-1.000
0.566,0.082,1.000
-0.379,0.638,1.000
0.638,1.110,-1.000
-0.337,1.850,-1.000
0.952,0.836,-1.000
0.569,1.620,1.000
-0.606,3.190,-1.000
-0.715,-0.969,-1.000
0.447,0.920,-1.000
-0.759,0.366,1.000
-0.929,-1.390,-1.000
-1.620,0.213,-1.000
-0.224,-1.020,-1.000
-1.620,-1.850,1.000
0.301,-0.928,-1.000
-1.600,-1.320,1.000
0.265,-0.375,1.000
-2.000,-2.100,1.000
2.690,1.120,1.000
-0.747,-0.509,1.000
-0.034,0.145,1.000
0.009,0.928,1.000
-1.030,-0.858,1.000
0.667,-1.010,1.000
1.440,0.095,-1.000
-1.500,-0.390,1.000
2.270,0.284,-1.000
1.150,-1.520,1.000
0.308,-1.340,-1.000
-0.699,0.755,-1.000
0.250,-1.100,-1.000
-0.851,0.405,1.000
0.919,0.798,-1.000
0.130,-0.469,1.000
-0.520,1.200,-1.000
1.390,-1.110,1.000
1.310,1.620,1.000
0.123,-0.283,1.000
1.340,-0.632,1.000
-0.397,0.563,1.000
-0.001,-0.938,1.000
0.975,-1.340,1.000
-1.070,-0.017,1.000
0.720,-0.154,1.000
-0.339,0.806,1.000
0.598,0.484,-1.000
-0.397,-1.100,-1.000
-0.619,-0.748,-1.000
2.600,0.951,1.000
