1.248,3.001,-0.430,-0.171,-0.128,0.000
2.210,1.840,0.387,0.952,-0.245,0.000
0.626,2.139,1.102,-0.320,-0.167,0.000
0.837,2.421,-0.601,-0.271,-0.136,0.000
2.328,0.582,-0.107,0.077,-0.038,0.000
0.235,0.966,2.033,-0.638,-0.266,0.000
1.204,1.859,0.475,0.641,0.666,0.000
0.449,2.339,1.345,1.411,-0.354,1.000
0.346,0.925,2.396,1.064,0.419,0.000
1.209,1.761,-0.290,0.176,-0.094,0.000
0.258,1.379,1.885,0.799,0.000,0.000
1.041,1.960,-0.318,0.195,-0.410,0.000
1.802,1.243,-0.231,0.141,0.096,0.000
0.175,0.896,2.265,0.928,0.000,0.000
1.957,1.436,-0.279,0.232,-0.102,0.000
0.106,0.318,0.536,-0.195,-0.435,0.000
0.690,2.921,-0.568,-0.222,-0.139,0.000
0.098,0.526,1.126,0.000,0.000,0.000
1.901,0.502,0.188,0.151,-0.152,0.000
0.278,0.949,2.609,-0.656,-0.315,0.000
0.496,2.197,1.185,0.405,-0.195,0.000
0.315,1.503,1.331,0.369,-0.164,0.000
1.871,0.788,0.160,0.133,-0.159,0.000
0.288,0.765,0.644,1.642,1.580,0.000
2.628,0.845,0.402,0.299,0.703,0.000
1.515,1.091,-0.152,-0.072,0.068,0.000
2.141,1.604,1.045,-0.292,-0.134,0.000
0.462,2.139,-0.388,-0.164,-0.089,0.000
0.599,0.585,1.525,0.809,0.429,1.000
0.221,0.939,0.865,1.636,0.000,1.000
0.215,1.196,0.913,1.121,-0.470,0.000
0.314,2.256,1.035,0.564,0.272,0.000
1.037,1.780,-0.256,-0.107,0.097,0.000
0.200,0.506,0.833,0.837,0.000,1.000
0.414,0.577,0.988,1.104,0.000,1.000
1.583,2.372,-0.478,-0.209,-0.109,0.000
2.534,0.566,1.554,-0.356,-0.135,0.000
2.509,0.448,1.680,-0.387,-0.146,0.000
0.634,3.050,-0.590,0.876,-0.329,0.000
1.910,1.253,-0.210,-0.097,-0.062,0.000
0.269,0.524,0.711,-0.714,0.000,1.000
0.580,1.030,2.133,-0.391,0.541,0.000
0.155,0.453,1.053,2.089,-0.710,0.000
1.304,2.718,-0.422,0.257,0.342,0.000
0.559,2.521,1.509,0.648,-0.272,0.000
3.500,-0.292,0.161,-0.086,-0.085,0.000
0.149,0.513,0.622,1.332,0.851,1.000
0.208,1.306,1.854,-0.784,-0.537,0.000
0.444,1.333,2.260,1.261,-0.565,1.000
0.802,3.022,-0.647,0.588,0.287,0.000
0.212,0.585,0.688,1.343,1.256,1.000
0.072,0.333,0.556,0.507,0.438,0.000
2.400,0.627,0.190,0.172,-0.100,0.000
0.887,2.167,0.646,0.475,1.125,0.000
0.616,0.753,2.195,-0.547,-0.231,1.000
0.252,2.304,0.993,0.561,0.251,0.000
0.959,2.559,-0.490,0.956,-0.299,0.000
0.796,0.545,1.334,2.268,-0.653,0.000
1.282,0.719,-0.128,0.117,0.115,0.000
0.708,0.435,0.905,-0.270,-0.098,0.000
2.057,0.308,-0.077,0.071,-0.098,0.000
0.914,1.734,0.614,-0.217,-0.110,1.000
0.382,0.975,2.027,1.022,0.527,0.000
0.361,2.402,1.027,-0.654,1.309,0.000
0.216,0.376,0.622,1.729,1.369,1.000
0.255,0.496,1.861,0.936,0.456,0.000
2.255,0.648,-0.111,0.111,-0.049,0.000
1.116,2.206,1.501,-0.407,-0.147,1.000
0.435,2.108,2.029,-0.544,-0.262,0.000
0.729,3.026,-0.471,-0.192,0.185,0.000
0.276,0.904,2.035,1.594,0.000,0.000
0.811,2.098,0.834,1.390,-0.433,0.000
0.376,1.259,2.226,-0.598,0.000,0.000
0.779,2.109,1.791,-0.419,-0.159,1.000
0.345,1.987,1.372,0.678,-0.254,0.000
3.054,-0.324,0.275,0.407,-0.238,0.000
2.982,0.346,1.350,0.510,-0.234,0.000
2.638,0.482,0.179,0.133,-0.052,0.000
0.437,2.900,-0.578,1.170,-0.385,0.000
0.877,0.255,2.422,-0.667,-0.416,1.000
0.983,1.108,0.327,-0.082,0.062,0.000
0.469,2.577,1.527,0.771,-0.241,0.000
0.242,0.679,2.170,-0.680,0.545,1.000
0.560,1.341,1.919,-0.489,-0.206,0.000
3.150,0.540,0.227,0.216,-0.061,0.000
2.511,1.155,-0.241,-0.087,0.000,0.000
2.545,0.316,-0.103,0.087,0.062,0.000
0.598,1.798,0.479,-0.177,0.000,0.000
0.108,0.298,0.471,1.854,1.152,0.000
0.508,2.937,-0.498,0.263,-0.159,0.000
1.887,2.525,-0.323,-0.149,-0.110,0.000
1.322,0.603,0.156,0.145,-0.163,0.000
1.214,1.716,-0.243,-0.108,0.100,0.000
0.796,1.215,0.822,0.415,0.890,1.000
1.483,1.798,0.666,0.921,0.707,0.000
1.172,1.957,-0.320,-0.146,0.128,0.000
0.094,0.342,0.561,-0.223,-0.460,0.000
0.628,2.801,0.760,0.493,0.981,0.000
0.159,0.356,0.591,1.763,1.424,0.000
0.870,1.801,0.956,-0.251,-0.156,0.000
0.140,0.295,0.575,1.349,1.880,1.000
0.127,0.455,1.162,2.310,0.000,0.000
3.074,0.471,-0.120,-0.069,-0.049,0.000
0.651,2.527,0.904,0.336,0.000,0.000
0.256,0.330,0.620,2.290,-0.736,0.000
0.513,1.105,1.385,-0.358,0.257,0.000
0.391,2.897,-0.590,0.371,0.953,0.000
0.609,1.359,-0.747,-0.271,-0.193,0.000
1.214,1.807,1.980,-0.398,-0.160,1.000
0.697,1.043,1.942,0.840,1.487,1.000
2.531,0.387,0.640,1.019,-0.337,0.000
1.175,1.208,2.314,-0.469,-0.284,1.000
0.670,3.124,-0.576,-0.285,-0.366,0.000
0.233,0.824,2.218,-0.694,0.388,0.000
0.221,1.265,1.291,0.504,-0.197,0.000
0.493,0.807,2.059,-0.724,0.521,1.000
-0.590,-1.327,-0.549,-0.647,0.000,1.000
0.600,1.791,1.230,0.983,1.141,0.000
1.797,2.261,-0.505,0.230,0.210,0.000
3.055,0.508,-0.123,-0.075,-0.049,0.000
0.134,0.494,-0.522,-0.643,0.786,0.000
0.212,0.656,0.907,1.481,0.000,0.000
0.723,3.151,-0.514,0.284,-0.198,0.000
0.403,1.026,1.205,1.809,1.525,1.000
0.268,1.333,2.890,-0.748,0.000,0.000
0.312,2.136,-0.335,-0.184,-0.108,0.000
0.238,0.454,1.589,1.379,0.692,0.000
2.514,-0.238,0.103,0.089,0.090,0.000
0.486,1.088,2.141,1.099,0.467,0.000
0.181,1.316,0.821,0.676,0.000,0.000
0.277,1.136,2.468,-0.763,-0.410,0.000
0.651,2.360,-0.503,0.291,0.148,0.000
-0.053,4.320,-0.486,-0.243,-0.162,0.000
2.521,0.403,-0.107,0.100,-0.068,0.000
0.132,0.456,0.442,-0.498,1.078,1.000
0.226,0.842,1.019,2.022,-0.738,1.000
0.222,1.017,2.425,1.076,-0.367,0.000
0.657,0.490,0.812,2.008,-0.561,0.000
0.228,0.844,1.007,2.520,-0.974,1.000
3.892,-0.241,0.488,-0.127,-0.066,0.000
0.271,1.024,2.694,-0.854,0.656,0.000
3.287,0.432,0.511,0.700,-0.245,0.000
-0.158,1.356,2.289,-0.745,0.000,0.000
0.383,0.711,2.162,0.790,0.636,1.000
0.912,1.590,-0.280,-0.121,-0.067,0.000
0.375,1.797,0.708,0.401,0.000,0.000
0.908,0.772,1.949,1.827,-0.504,1.000
2.560,1.439,0.356,0.391,0.324,0.000
0.904,1.135,1.596,-0.505,0.859,1.000
1.903,0.797,0.211,0.146,-0.076,0.000
0.115,0.628,0.523,0.719,0.731,0.000
0.487,2.467,-0.428,-0.213,-0.121,0.000
0.704,0.988,1.688,1.480,-1.120,1.000
0.198,1.356,1.442,-0.491,-0.181,0.000
0.144,0.713,1.753,1.197,0.000,0.000
1.029,1.893,0.658,-0.432,1.155,0.000
1.906,-0.347,0.154,-0.090,0.071,0.000
-1.044,1.572,-0.923,-0.406,0.000,0.000
1.476,1.929,1.524,-0.300,-0.122,1.000
0.501,2.669,-0.603,0.308,-0.146,0.000
3.684,0.362,-0.100,-0.070,0.052,0.000
0.967,1.624,1.716,1.028,-0.406,1.000
0.284,1.945,1.864,0.609,0.000,0.000
0.258,0.378,1.122,1.364,-0.784,1.000
0.464,1.792,2.176,-0.517,-0.327,0.000
0.173,0.406,0.588,-0.594,0.000,0.000
1.121,1.599,0.512,0.329,-0.275,0.000
-0.090,0.559,1.184,2.327,-1.000,0.000
0.091,0.592,0.613,0.858,0.868,0.000
0.587,1.028,1.768,0.560,-0.322,0.000
0.176,0.472,1.928,-0.583,0.000,1.000
0.157,0.511,1.162,-0.406,0.342,1.000
0.736,2.022,-0.329,0.179,0.123,0.000
0.325,0.758,2.099,0.746,0.405,0.000
0.071,0.312,0.521,0.439,0.422,0.000
0.557,2.204,-0.467,0.348,-0.259,0.000
0.445,0.809,2.027,1.442,0.000,1.000
0.520,0.380,0.535,1.640,0.998,1.000
0.245,1.677,1.511,0.508,0.000,0.000
0.346,1.786,1.235,0.459,-0.209,0.000
0.413,1.597,2.578,-0.550,-0.304,0.000
0.288,1.589,2.961,-0.863,0.000,0.000
0.656,3.296,-0.554,0.722,0.378,1.000
0.359,0.566,1.358,0.719,0.838,0.000
0.295,0.966,1.560,-0.458,0.400,1.000
0.869,1.714,0.503,0.308,-0.296,0.000
0.697,1.505,1.004,-0.429,1.618,0.000
0.314,1.186,1.595,1.327,-0.623,1.000
0.983,1.849,-0.384,-0.181,-0.116,1.000
0.242,0.859,2.259,-0.688,0.000,0.000
1.295,2.849,-0.410,0.284,0.382,0.000
1.973,1.482,-0.319,0.222,-0.101,0.000
0.366,0.414,0.889,1.934,-0.584,0.000
0.204,0.417,0.705,1.823,1.688,1.000
0.495,2.202,-0.380,-0.156,-0.088,0.000
1.638,1.722,1.509,-0.338,-0.160,0.000
2.756,0.266,0.158,0.194,-0.063,0.000
0.509,1.904,1.168,-0.309,-0.273,1.000
0.161,0.685,0.912,2.073,0.000,1.000
-0.251,1.135,1.116,-0.517,-0.274,0.000
0.170,0.460,0.684,-0.740,0.000,0.000
0.231,1.136,2.493,-0.638,0.000,0.000
1.094,2.253,-0.441,0.330,0.929,0.000
0.079,0.274,0.403,1.157,1.638,0.000
2.035,1.726,0.717,-0.165,0.153,0.000
-0.085,0.562,0.929,0.957,-0.724,1.000
0.721,1.473,1.911,0.746,1.298,1.000
0.173,0.362,0.693,1.387,-0.804,1.000
2.072,0.268,-0.110,0.081,-0.082,0.000
0.544,2.494,1.148,1.169,-0.355,1.000
0.951,2.365,-0.493,-0.183,-0.101,1.000
0.565,1.954,1.013,-0.520,1.881,0.000
0.266,1.875,1.111,0.837,-0.380,0.000
0.184,0.813,1.764,1.109,0.000,0.000
0.702,2.288,1.742,-0.424,0.243,0.000
-0.165,-0.917,2.187,-0.856,-0.516,0.000
2.906,0.775,0.272,0.176,0.250,0.000
0.185,0.746,1.310,1.934,-0.782,1.000
0.137,0.714,1.350,0.972,-0.630,1.000
0.996,1.283,0.315,-0.108,0.078,0.000
0.567,0.511,1.018,1.577,-0.617,1.000
0.378,2.203,1.577,0.783,-0.340,0.000
2.063,0.377,0.143,0.108,0.100,0.000
0.348,0.602,2.488,-0.748,0.714,1.000
3.154,0.610,-0.149,-0.080,-0.049,0.000
0.371,1.254,1.560,0.698,-0.355,1.000
0.657,1.763,0.499,-0.173,0.000,0.000
0.623,2.432,-0.495,-0.203,0.186,0.000
0.178,0.767,1.783,1.268,0.000,0.000
1.033,1.105,-0.254,-0.101,0.000,0.000
3.542,0.562,0.413,-0.096,-0.055,0.000
1.091,2.127,-0.370,0.254,-0.152,0.000
0.249,0.964,2.085,1.071,0.000,1.000
0.674,2.695,0.917,0.309,0.184,0.000
0.365,1.946,-0.279,-0.137,-0.091,0.000
0.336,1.170,1.625,0.783,-0.390,0.000
0.531,2.105,-0.397,-0.201,-0.103,0.000
0.320,1.033,2.290,1.106,1.171,1.000
-0.144,1.292,2.605,-0.826,-0.474,0.000
0.535,0.876,1.788,-0.853,1.208,1.000
2.954,0.951,0.729,0.326,-0.126,0.000
1.825,2.402,-0.333,-0.143,-0.097,0.000
2.450,1.212,-0.162,-0.081,0.082,0.000
0.693,1.990,-0.310,0.179,-0.114,0.000
0.226,0.567,0.709,0.957,0.945,1.000
0.324,1.044,1.513,1.037,0.666,1.000
1.232,1.285,1.167,0.435,0.239,1.000
0.517,2.602,1.078,0.534,-0.177,0.000
0.595,2.984,-0.599,-0.252,-0.174,0.000
0.205,1.266,1.981,-0.874,0.000,0.000
0.499,1.066,1.695,0.682,0.402,0.000
1.200,1.449,1.806,-0.520,-0.191,1.000
1.482,1.502,0.527,0.413,-0.190,0.000
0.098,0.335,0.508,1.478,0.000,0.000
1.026,2.185,-0.539,0.206,0.252,0.000
-0.152,1.182,2.085,-0.991,0.000,0.000
0.780,1.520,1.042,1.115,1.255,1.000
-0.784,0.627,0.475,-0.183,-0.185,0.000
1.146,1.998,0.640,-0.189,-0.178,0.000
0.240,0.551,0.647,1.204,1.426,1.000
0.268,1.352,1.035,-0.332,0.217,0.000
0.174,0.727,1.782,1.152,-0.627,1.000
0.575,2.035,0.566,1.846,-0.496,0.000
0.104,0.356,0.453,1.809,-1.037,0.000
3.220,0.598,0.316,0.096,-0.052,0.000
1.265,2.212,-0.340,-0.167,0.337,0.000
-0.181,0.649,1.491,-0.833,-0.411,0.000
0.400,1.260,1.809,0.906,0.799,1.000
2.064,1.895,0.839,-0.229,0.164,0.000
2.391,0.639,-0.107,0.130,-0.053,0.000
0.228,1.380,1.297,0.535,-0.219,0.000
0.689,1.289,2.224,1.191,-0.418,1.000
0.121,0.268,0.467,-0.611,-1.052,0.000
0.403,-0.648,2.077,-0.693,0.832,1.000
0.219,1.263,0.836,0.971,0.568,1.000
0.522,0.539,1.575,1.194,1.138,1.000
0.195,1.464,1.667,0.714,-0.627,0.000
0.368,1.500,1.976,-0.459,-0.282,0.000
0.479,2.020,-0.350,0.220,-0.100,0.000
-0.114,1.272,2.177,-0.644,-0.360,0.000
0.294,1.074,0.746,1.111,-0.805,1.000
0.136,0.922,2.224,-0.738,-0.322,0.000
2.406,-0.220,0.216,0.198,-0.066,0.000
0.202,0.596,1.494,0.648,1.140,1.000
3.537,0.411,-0.117,-0.073,0.066,0.000
0.442,0.976,2.113,-0.532,-0.387,0.000
1.239,1.892,0.585,0.715,0.741,0.000
0.834,2.046,0.955,1.252,-0.456,1.000
2.035,1.325,0.513,0.373,-0.135,0.000
0.329,2.302,-0.432,0.322,-0.117,0.000
0.108,0.412,0.517,1.090,0.000,1.000
0.641,1.983,0.845,-0.238,-0.123,0.000
0.147,0.817,1.534,1.705,0.000,0.000
0.201,0.734,0.887,-0.340,1.240,1.000
0.735,3.150,-0.740,0.478,0.190,0.000
0.598,2.118,1.005,-0.487,1.555,0.000
0.355,1.816,2.572,-0.621,-0.272,0.000
0.934,3.018,-0.484,0.233,0.581,0.000
0.212,1.230,1.895,-0.561,0.000,0.000
0.763,3.172,-0.441,-0.194,-0.135,0.000
0.390,1.961,0.670,0.452,0.000,0.000
0.316,2.050,1.632,0.688,-0.285,0.000
2.544,0.780,0.363,0.243,0.533,0.000
2.999,0.473,-0.124,-0.072,-0.048,0.000
0.717,1.183,1.790,-0.473,-0.394,1.000
0.222,1.185,0.632,0.977,1.181,1.000
3.561,-0.277,0.179,-0.077,0.066,0.000
-0.107,-0.515,-0.666,-1.526,0.000,1.000
0.548,2.581,0.957,0.479,-0.201,0.000
1.392,1.958,0.902,0.615,1.069,1.000
3.119,-0.267,-0.101,-0.069,-0.059,0.000
0.998,2.334,-0.467,-0.223,-0.137,0.000
0.214,1.433,1.771,-0.542,0.000,0.000
0.408,0.563,1.687,1.186,-0.912,1.000
4.107,0.607,-0.107,-0.047,-0.033,0.000
2.329,0.794,0.311,-0.082,0.075,0.000
0.212,0.368,0.597,1.029,0.000,0.000
0.277,1.079,2.757,-0.688,0.000,0.000
0.151,1.008,2.353,-0.777,0.000,0.000
1.396,1.149,0.981,0.662,1.499,1.000
1.147,0.598,1.717,0.635,-0.248,1.000
0.598,2.389,0.797,0.305,0.190,0.000
1.620,1.209,1.446,0.716,0.837,1.000
0.079,0.389,0.324,0.427,0.000,0.000
0.157,0.514,0.792,1.520,1.984,0.000
1.251,0.944,-0.180,0.093,0.000,0.000
1.598,1.054,1.336,0.808,0.732,1.000
0.709,2.371,1.326,0.602,0.860,1.000
0.326,0.700,0.620,1.886,-0.972,1.000
0.213,0.510,0.977,1.266,1.975,1.000
0.133,0.503,1.141,0.981,0.826,0.000
1.203,1.319,0.321,0.196,0.163,0.000
0.348,0.808,0.610,0.932,1.497,1.000
2.697,-0.221,0.159,0.091,0.078,0.000
1.509,1.113,-0.166,-0.076,0.069,0.000
0.104,0.496,1.126,-0.401,-0.371,0.000
1.625,1.636,0.389,-0.134,0.125,0.000
0.227,0.303,0.590,1.548,0.964,1.000
0.738,1.981,-0.297,0.193,-0.118,0.000
0.279,0.990,2.555,-0.738,0.000,0.000
2.744,-0.224,0.171,0.098,0.074,0.000
-0.188,1.595,2.108,0.716,-0.332,0.000
0.597,3.028,-0.424,0.302,0.937,0.000
0.879,0.720,1.949,1.896,-0.520,1.000
0.934,2.115,1.777,-0.421,0.547,0.000
0.166,0.724,1.742,1.007,0.000,1.000
0.203,1.185,1.777,-0.600,0.000,0.000
0.369,1.313,1.405,-0.574,-0.313,1.000
0.399,0.824,2.574,-0.686,0.621,0.000
0.655,1.054,1.372,-0.724,1.770,1.000
1.246,2.402,-0.509,-0.180,0.000,0.000
0.286,0.602,2.168,1.210,0.553,0.000
0.521,3.176,-0.506,0.324,0.593,0.000
0.181,0.480,-0.852,1.305,-0.543,0.000
0.642,2.805,1.183,0.640,-0.220,0.000
1.532,1.411,0.457,0.280,-0.155,0.000
0.556,0.612,2.482,0.969,0.477,1.000
0.944,1.258,0.308,-0.109,0.072,0.000
0.490,0.722,-1.086,-0.999,-0.785,1.000
0.227,1.064,2.302,1.110,-0.354,0.000
0.512,0.870,-1.300,0.649,-0.324,1.000
0.755,1.187,0.829,1.122,0.604,1.000
0.149,0.536,0.941,1.808,-0.623,1.000
1.322,1.284,2.042,-0.441,-0.179,1.000
1.103,0.789,-0.123,0.075,-0.059,0.000
0.172,0.714,0.530,0.353,0.900,1.000
3.258,0.541,0.207,-0.170,0.648,0.000
3.097,0.575,0.228,0.275,-0.077,0.000
0.487,1.881,1.522,1.629,-0.476,1.000
0.165,0.588,0.705,1.854,0.000,1.000
1.877,2.205,-0.484,0.191,-0.116,0.000
3.429,0.898,-0.182,0.139,0.349,0.000
1.838,0.583,-0.084,0.091,0.062,0.000
2.686,-0.320,-0.113,-0.081,0.082,0.000
0.356,0.847,-1.823,-0.464,-0.294,0.000
2.255,1.117,0.414,0.448,-0.257,0.000
2.513,0.349,0.845,1.461,-0.371,0.000
1.481,1.502,0.527,0.413,-0.190,0.000
0.251,0.474,0.627,1.311,2.021,1.000
0.210,0.606,0.220,1.168,1.434,1.000
0.272,0.821,1.667,0.890,-0.377,1.000
1.207,1.576,-0.268,0.337,1.366,0.000
2.807,0.776,0.292,0.191,0.561,0.000
0.533,2.139,0.629,0.241,-0.100,0.000
0.228,0.460,1.628,1.282,0.712,0.000
0.947,1.114,0.333,-0.101,0.072,0.000
0.677,1.384,1.891,0.778,0.913,1.000
0.288,0.715,1.059,0.849,0.000,1.000
0.641,2.998,-0.526,-0.204,-0.144,0.000
0.501,3.293,-0.550,0.312,0.375,0.000
0.353,0.827,1.318,0.986,-0.473,1.000
0.374,1.254,1.206,0.576,-0.215,0.000
1.519,1.395,-0.232,0.133,-0.081,0.000
0.412,1.100,1.979,-0.533,-0.241,0.000
0.334,0.900,2.589,1.297,-0.544,0.000
0.062,0.230,0.244,0.579,0.000,0.000
0.271,0.544,0.439,1.434,0.851,1.000
0.144,0.875,1.999,1.127,-0.534,0.000
2.654,1.160,0.396,0.394,0.218,0.000
0.223,0.497,1.054,1.099,0.000,1.000
0.348,0.602,2.488,-0.748,0.714,1.000
0.146,0.532,0.866,1.360,-0.487,1.000
2.725,0.297,0.192,0.222,-0.084,0.000
0.231,1.780,1.658,0.697,0.361,0.000
0.385,2.497,0.684,0.532,-0.406,0.000
0.119,0.639,0.531,0.549,2.261,0.000
0.542,3.126,-0.557,1.004,-0.270,0.000
0.585,0.629,1.867,0.911,-0.407,1.000
1.052,2.559,-0.349,-0.147,0.173,0.000
0.178,1.103,1.556,-0.458,0.000,0.000
0.710,2.250,0.718,0.272,-0.117,0.000
0.251,1.413,2.024,-0.540,-0.505,0.000
0.278,2.076,0.841,1.383,-0.414,1.000
2.879,0.341,0.274,0.148,-0.076,0.000
3.459,0.478,-0.135,0.108,0.074,0.000
1.055,1.185,0.293,0.182,-0.141,0.000
2.441,1.090,-0.266,0.204,0.182,0.000
3.868,-0.331,-0.119,-0.066,-0.044,0.000
0.501,1.934,-0.390,-0.211,-0.100,0.000
0.816,0.855,0.197,0.084,0.085,0.000
0.717,1.937,0.963,-0.257,0.209,0.000
3.012,1.408,0.341,-0.123,-0.073,0.000
0.328,1.090,2.044,1.063,1.043,1.000
3.264,-0.306,-0.135,0.101,0.056,0.000
0.320,1.827,0.587,0.230,-0.133,0.000
1.517,1.410,-0.229,0.134,-0.080,0.000
0.165,1.257,2.274,-0.820,-0.350,0.000
2.321,0.483,0.174,0.106,0.105,0.000
0.327,1.581,0.726,0.274,0.000,0.000
0.212,1.237,0.848,1.092,-0.437,0.000
0.181,0.721,0.527,0.791,0.000,1.000
1.305,0.795,1.715,0.884,0.562,1.000
1.700,0.823,-0.409,1.830,-0.441,0.000
-0.073,-0.250,-0.445,1.539,-1.184,1.000
0.863,2.356,1.690,0.594,-0.184,1.000
0.378,1.681,1.887,1.017,0.937,0.000
0.066,0.295,0.345,-0.621,0.000,0.000
0.666,3.208,-0.503,-0.230,0.349,0.000
2.406,1.305,0.660,0.813,-0.241,0.000
1.490,1.435,-0.249,-0.095,0.091,0.000
0.270,1.134,1.964,-0.518,-0.235,0.000
2.981,0.333,0.158,-0.073,0.056,0.000
0.090,0.681,0.261,0.769,0.000,1.000
0.785,2.862,0.843,0.538,0.590,0.000
0.256,1.233,2.040,-0.547,-0.292,1.000
0.402,0.659,1.536,1.769,-0.693,1.000
0.158,0.281,0.389,1.072,1.464,0.000
0.763,1.929,0.466,0.255,-0.234,0.000
0.173,0.349,0.624,1.579,-1.115,1.000
1.663,1.214,-0.168,0.110,0.086,0.000
0.219,0.695,1.079,1.107,-0.635,1.000
2.318,0.281,1.688,-0.397,0.269,0.000
0.405,3.056,-0.609,-0.304,-0.271,0.000
0.155,0.799,1.515,1.596,0.000,0.000
1.247,2.310,-0.321,-0.157,0.245,0.000
3.466,0.481,-0.134,0.109,0.077,0.000
2.799,1.275,-0.243,0.725,-0.236,0.000
1.947,0.990,0.181,0.140,0.135,0.000
0.250,1.016,2.009,-0.493,-0.262,0.000
0.489,3.375,-0.550,0.611,-0.189,0.000
0.109,0.697,0.322,0.579,0.000,1.000
0.737,3.178,-0.741,0.437,0.186,0.000
0.532,3.369,-0.601,0.541,0.000,0.000
0.683,1.585,0.878,-0.395,1.720,0.000
0.204,1.385,1.795,-0.612,-0.283,0.000
-0.202,2.328,0.991,0.592,0.000,0.000
3.698,0.437,-0.109,-0.082,-0.042,0.000
0.370,0.810,0.888,1.628,-1.039,1.000
1.840,-0.254,0.246,0.153,-0.101,0.000
1.017,2.179,1.284,0.816,-0.228,0.000
0.474,1.093,1.336,0.697,-0.376,1.000
3.218,-0.364,-0.131,0.094,-0.072,0.000
0.178,1.152,1.846,-0.477,-0.201,0.000
3.414,-0.243,0.187,-0.081,0.082,0.000
0.377,2.417,-0.479,0.328,0.000,0.000
0.239,0.618,2.516,0.937,0.418,0.000
0.834,2.730,-0.450,-0.190,-0.123,0.000
0.459,1.882,-0.370,-0.157,-0.102,0.000
0.411,1.046,0.669,0.982,-0.332,1.000
0.253,0.406,0.468,1.568,1.673,0.000
1.542,0.721,-0.098,-0.051,0.052,0.000
0.574,0.970,1.125,1.160,1.802,1.000
0.127,0.732,0.356,1.236,0.000,1.000
0.096,0.337,0.513,1.485,0.000,0.000
0.187,0.518,0.709,-0.783,1.877,0.000
0.343,1.650,2.263,-0.612,0.000,0.000
1.392,1.632,-0.259,-0.102,0.090,0.000
-0.089,1.333,-0.289,0.746,-0.266,0.000
1.047,2.589,-0.447,-0.277,0.942,0.000
0.275,1.133,1.375,-0.478,0.000,0.000
0.835,1.896,-0.387,-0.144,0.000,0.000
0.344,1.503,0.948,-0.319,0.459,0.000
0.764,2.524,0.915,-0.320,-0.179,0.000
0.403,3.743,-0.784,-0.361,0.000,0.000
1.038,1.656,0.949,0.371,0.632,0.000
0.219,1.279,2.585,-0.599,0.462,0.000
0.636,0.675,1.915,1.531,0.725,1.000
1.404,2.192,-0.376,0.249,0.188,0.000
1.918,1.214,0.261,0.114,-0.067,0.000
0.201,0.892,0.909,1.008,-0.476,1.000
0.479,2.502,-0.599,0.323,-0.150,0.000
0.248,0.947,2.060,-0.911,1.519,1.000
0.596,0.187,1.576,0.863,-0.569,1.000
2.429,0.968,0.646,1.022,-0.311,0.000
1.053,0.573,1.926,1.495,-0.636,1.000
2.102,0.355,-0.092,0.095,-0.047,0.000
2.209,1.314,0.443,0.529,0.745,0.000
0.580,3.166,-0.617,0.386,-0.173,0.000
2.019,0.887,0.359,0.312,1.019,0.000
0.917,2.238,-0.446,0.247,-0.135,0.000
0.417,1.500,-0.407,-0.153,-0.103,0.000
2.822,0.316,-0.097,0.091,-0.062,0.000
3.381,0.566,0.220,0.202,0.565,0.000
1.678,1.266,0.522,0.394,-0.206,0.000
0.529,3.296,-0.577,0.887,-0.272,0.000
0.996,2.348,-0.410,-0.202,0.000,0.000
1.152,2.062,0.808,1.290,-0.369,0.000
0.319,1.231,0.761,1.386,-0.735,1.000
0.087,0.302,0.304,0.535,0.000,0.000
0.131,0.858,1.839,-0.834,-0.411,0.000
0.328,0.765,2.081,0.818,-0.350,0.000
3.097,0.575,0.228,0.275,-0.078,0.000
0.288,1.596,0.960,0.413,-0.174,0.000
0.317,1.119,2.004,-0.864,0.000,1.000
1.274,1.307,-0.225,-0.079,-0.059,0.000
0.124,0.426,0.948,0.710,0.000,1.000
0.125,0.295,0.459,0.620,-0.960,0.000
0.608,1.520,-0.344,-0.129,-0.074,0.000
0.597,1.132,1.895,-0.601,-0.231,1.000
0.361,2.265,1.085,0.677,-0.341,0.000
0.505,0.534,2.077,-0.799,0.000,1.000
0.978,0.816,1.927,-0.591,0.989,1.000
0.253,1.317,1.506,-0.454,-0.214,0.000
1.000,1.739,0.890,0.369,-0.599,0.000
0.335,0.809,0.806,0.954,0.865,1.000
0.251,1.020,2.104,-0.668,-0.246,0.000
0.530,1.900,2.119,-0.474,-0.298,0.000
0.423,0.607,1.774,0.993,1.777,1.000
0.426,1.016,0.800,1.009,-0.356,1.000
0.564,1.168,1.752,-0.494,-0.229,1.000
0.456,2.494,1.208,0.836,0.000,0.000
1.237,0.948,-0.251,0.103,-0.060,0.000
0.420,2.529,-0.399,0.237,-0.162,0.000
0.885,2.870,-0.414,-0.173,-0.117,0.000
1.400,1.535,0.360,0.265,0.143,0.000
1.021,0.494,1.730,0.887,-0.244,1.000
0.100,0.405,0.580,0.849,0.939,0.000
0.339,1.547,1.298,-0.443,0.000,0.000
2.909,0.745,-0.168,0.265,-0.092,0.000
0.350,1.191,0.628,-0.277,-0.122,0.000
1.334,1.060,1.236,1.109,0.682,0.000
0.595,1.653,-0.345,0.205,-0.084,0.000
0.939,1.400,1.587,1.303,-0.455,1.000
2.126,1.611,1.019,-0.300,-0.126,0.000
0.443,0.990,1.752,0.943,0.927,1.000
